Month,Hour,Day Type,Daylight Savings Status,Indoor Temperature [C],Average Unmet Cooling Setpoint Difference [C],Indoor Relative Humidity [%],Equipment Electric Power [kWh],DHW Heating [kWh],Cooling Load [kWh],Heating Load [kWh],Solar Generation [W/kW]
8,16,2,0,,,,30.0,0,0,0,0.0
8,17,2,0,,,,18.72,0,0,0,0.0
8,18,2,0,,,,16.0,0,0,0,0.0
8,19,2,0,,,,11.0,0,0,0,0.0
8,20,2,0,,,,12.0,0,0,0,0.0
8,21,2,0,,,,15.36,0,0,0,0.0
8,22,2,0,,,,15.0,0,0,0,0.0
8,23,2,0,,,,19.0,0,0,0,0.0
8,24,2,0,,,,18.0,0,0,0,0.0
8,1,3,0,,,,15.0,0,0,0,0.0
8,2,3,0,,,,15.36,0,0,0,0.0
8,3,3,0,,,,19.0,0,0,0,0.0
8,4,3,0,,,,16.0,0,0,0,0.0
8,5,3,0,,,,23.0,0,0,0,0.0
8,6,3,0,,,,28.0,0,0,0,0.0
8,7,3,0,,,,29.88,0,0,0,0.0
8,8,3,0,,,,30.6,0,0,0,0.0
8,9,3,0,,,,31.92,0,0,0,0.0
8,10,3,0,,,,36.0,0,0,0,0.0
8,11,3,0,,,,34.0,0,0,0,0.0
8,12,3,0,,,,31.2,0,0,0,0.0
8,13,3,0,,,,35.0,0,0,0,0.0
8,14,3,0,,,,37.0,0,0,0,0.0
8,15,3,0,,,,32.16,0,0,0,0.0
8,16,3,0,,,,29.88,0,0,0,0.0
8,17,3,0,,,,18.0,0,0,0,0.0
8,18,3,0,,,,14.0,0,0,0,0.0
8,19,3,0,,,,18.0,0,0,0,0.0
8,20,3,0,,,,13.0,0,0,0,0.0
8,21,3,0,,,,12.0,0,0,0,0.0
8,22,3,0,,,,18.0,0,0,0,0.0
8,23,3,0,,,,18.0,0,0,0,0.0
8,24,3,0,,,,15.0,0,0,0,0.0
8,1,4,0,,,,14.76,0,0,0,0.0
8,2,4,0,,,,15.0,0,0,0,0.0
8,3,4,0,,,,17.0,0,0,0,0.0
8,4,4,0,,,,16.0,0,0,0,0.0
8,5,4,0,,,,18.6,0,0,0,0.0
8,6,4,0,,,,30.0,0,0,0,0.0
8,7,4,0,,,,35.0,0,0,0,0.0
8,8,4,0,,,,35.0,0,0,0,0.0
8,9,4,0,,,,37.0,0,0,0,0.0
8,10,4,0,,,,37.0,0,0,0,0.0
8,11,4,0,,,,33.0,0,0,0,0.0
8,12,4,0,,,,28.0,0,0,0,0.0
8,13,4,0,,,,39.36,0,0,0,0.0
8,14,4,0,,,,38.0,0,0,0,0.0
8,15,4,0,,,,36.0,0,0,0,0.0
8,16,4,0,,,,33.12,0,0,0,0.0
8,17,4,0,,,,20.0,0,0,0,0.0
8,18,4,0,,,,17.0,0,0,0,0.0
8,19,4,0,,,,15.0,0,0,0,0.0
8,20,4,0,,,,14.0,0,0,0,0.0
8,21,4,0,,,,15.84,0,0,0,0.0
8,22,4,0,,,,16.0,0,0,0,0.0
8,23,4,0,,,,18.0,0,0,0,0.0
8,24,4,0,,,,16.0,0,0,0,0.0
8,1,5,0,,,,15.12,0,0,0,0.0
8,2,5,0,,,,15.0,0,0,0,0.0
8,3,5,0,,,,18.0,0,0,0,0.0
8,4,5,0,,,,17.0,0,0,0,0.0
8,5,5,0,,,,24.0,0,0,0,0.0
8,6,5,0,,,,27.0,0,0,0,0.0
8,7,5,0,,,,23.0,0,0,0,0.0
8,8,5,0,,,,21.6,0,0,0,0.0
8,9,5,0,,,,36.0,0,0,0,0.0
8,10,5,0,,,,32.0,0,0,0,0.0
8,11,5,0,,,,34.0,0,0,0,0.0
8,12,5,0,,,,32.0,0,0,0,0.0
8,13,5,0,,,,36.0,0,0,0,0.0
8,14,5,0,,,,37.0,0,0,0,0.0
8,15,5,0,,,,37.0,0,0,0,0.0
8,16,5,0,,,,30.0,0,0,0,0.0
8,17,5,0,,,,16.0,0,0,0,0.0
8,18,5,0,,,,17.0,0,0,0,0.0
8,19,5,0,,,,18.0,0,0,0,0.0
8,20,5,0,,,,15.0,0,0,0,0.0
8,21,5,0,,,,11.0,0,0,0,0.0
8,22,5,0,,,,14.0,0,0,0,0.0
8,23,5,0,,,,17.0,0,0,0,0.0
8,24,5,0,,,,15.0,0,0,0,0.0
8,1,6,0,,,,14.0,0,0,0,0.0
8,2,6,0,,,,18.0,0,0,0,0.0
8,3,6,0,,,,14.0,0,0,0,0.0
8,4,6,0,,,,18.84,0,0,0,0.0
8,5,6,0,,,,16.0,0,0,0,0.0
8,6,6,0,,,,18.0,0,0,0,0.0
8,7,6,0,,,,18.0,0,0,0,0.0
8,8,6,0,,,,15.0,0,0,0,0.0
8,9,6,0,,,,16.44,0,0,0,0.0
8,10,6,0,,,,9.96,0,0,0,0.0
8,11,6,0,,,,15.0,0,0,0,0.0
8,12,6,0,,,,18.0,0,0,0,0.0
8,13,6,0,,,,14.0,0,0,0,0.0
8,14,6,0,,,,14.0,0,0,0,0.0
8,15,6,0,,,,12.0,0,0,0,0.0
8,16,6,0,,,,15.0,0,0,0,0.0
8,17,6,0,,,,13.0,0,0,0,0.0
8,18,6,0,,,,16.0,0,0,0,0.0
8,19,6,0,,,,17.0,0,0,0,0.0
8,20,6,0,,,,13.0,0,0,0,0.0
8,21,6,0,,,,11.0,0,0,0,0.0
8,22,6,0,,,,20.0,0,0,0,0.0
8,23,6,0,,,,19.0,0,0,0,0.0
8,24,6,0,,,,15.0,0,0,0,0.0
8,1,7,0,,,,20.0,0,0,0,0.0
8,2,7,0,,,,16.0,0,0,0,0.0
8,3,7,0,,,,15.0,0,0,0,0.0
8,4,7,0,,,,22.0,0,0,0,0.0
8,5,7,0,,,,16.2,0,0,0,0.0
8,6,7,0,,,,15.0,0,0,0,0.0
8,7,7,0,,,,18.0,0,0,0,0.0
8,8,7,0,,,,15.0,0,0,0,0.0
8,9,7,0,,,,13.0,0,0,0,0.0
8,10,7,0,,,,16.0,0,0,0,0.0
8,11,7,0,,,,15.0,0,0,0,0.0
8,12,7,0,,,,13.0,0,0,0,0.0
8,13,7,0,,,,14.04,0,0,0,0.0
8,14,7,0,,,,16.0,0,0,0,0.0
8,15,7,0,,,,13.0,0,0,0,0.0
8,16,7,0,,,,12.48,0,0,0,0.0
8,17,7,0,,,,17.0,0,0,0,0.0
8,18,7,0,,,,13.0,0,0,0,0.0
8,19,7,0,,,,14.0,0,0,0,0.0
8,20,7,0,,,,12.6,0,0,0,0.0
8,21,7,0,,,,14.0,0,0,0,0.0
8,22,7,0,,,,13.0,0,0,0,0.0
8,23,7,0,,,,16.0,0,0,0,0.0
8,24,7,0,,,,17.88,0,0,0,0.0
8,1,1,0,,,,16.0,0,0,0,0.0
8,2,1,0,,,,15.96,0,0,0,0.0
8,3,1,0,,,,16.92,0,0,0,0.0
8,4,1,0,,,,29.0,0,0,0,0.0
8,5,1,0,,,,22.0,0,0,0,0.0
8,6,1,0,,,,27.0,0,0,0,0.0
8,7,1,0,,,,33.0,0,0,0,0.0
8,8,1,0,,,,34.0,0,0,0,0.0
8,9,1,0,,,,35.0,0,0,0,0.0
8,10,1,0,,,,29.0,0,0,0,0.0
8,11,1,0,,,,35.0,0,0,0,0.0
8,12,1,0,,,,37.0,0,0,0,0.0
8,13,1,0,,,,33.6,0,0,0,0.0
8,14,1,0,,,,28.2,0,0,0,0.0
8,15,1,0,,,,34.0,0,0,0,0.0
8,16,1,0,,,,30.0,0,0,0,0.0
8,17,1,0,,,,19.0,0,0,0,0.0
8,18,1,0,,,,17.0,0,0,0,0.0
8,19,1,0,,,,16.0,0,0,0,0.0
8,20,1,0,,,,12.0,0,0,0,0.0
8,21,1,0,,,,12.0,0,0,0,0.0
8,22,1,0,,,,17.0,0,0,0,0.0
8,23,1,0,,,,15.0,0,0,0,0.0
8,24,1,0,,,,18.0,0,0,0,0.0
8,1,2,0,,,,16.0,0,0,0,0.0
8,2,2,0,,,,16.0,0,0,0,0.0
8,3,2,0,,,,15.0,0,0,0,0.0
8,4,2,0,,,,15.12,0,0,0,0.0
8,5,2,0,,,,22.0,0,0,0,0.0
8,6,2,0,,,,30.0,0,0,0,0.0
8,7,2,0,,,,24.0,0,0,0,0.0
8,8,2,0,,,,28.0,0,0,0,0.0
8,9,2,0,,,,35.0,0,0,0,0.0
8,10,2,0,,,,38.0,0,0,0,0.0
8,11,2,0,,,,30.96,0,0,0,0.0
8,12,2,0,,,,37.0,0,0,0,0.0
8,13,2,0,,,,41.0,0,0,0,0.0
8,14,2,0,,,,31.0,0,0,0,0.0
8,15,2,0,,,,37.0,0,0,0,0.0
8,16,2,0,,,,36.0,0,0,0,0.0
8,17,2,0,,,,19.92,0,0,0,0.0
8,18,2,0,,,,20.28,0,0,0,0.0
8,19,2,0,,,,20.0,0,0,0,0.0
8,20,2,0,,,,16.0,0,0,0,0.0
8,21,2,0,,,,15.0,0,0,0,0.0
8,22,2,0,,,,18.0,0,0,0,0.0
8,23,2,0,,,,16.0,0,0,0,0.0
8,24,2,0,,,,19.0,0,0,0,0.0
8,1,3,0,,,,18.0,0,0,0,0.0
8,2,3,0,,,,17.0,0,0,0,0.0
8,3,3,0,,,,19.0,0,0,0,0.0
8,4,3,0,,,,20.0,0,0,0,0.0
8,5,3,0,,,,22.0,0,0,0,0.0
8,6,3,0,,,,30.0,0,0,0,0.0
8,7,3,0,,,,27.0,0,0,0,0.0
8,8,3,0,,,,30.0,0,0,0,0.0
8,9,3,0,,,,32.0,0,0,0,0.0
8,10,3,0,,,,37.0,0,0,0,0.0
8,11,3,0,,,,33.0,0,0,0,0.0
8,12,3,0,,,,36.0,0,0,0,0.0
8,13,3,0,,,,38.0,0,0,0,0.0
8,14,3,0,,,,35.0,0,0,0,0.0
8,15,3,0,,,,36.0,0,0,0,0.0
8,16,3,0,,,,32.0,0,0,0,0.0
8,17,3,0,,,,21.0,0,0,0,0.0
8,18,3,0,,,,21.84,0,0,0,0.0
8,19,3,0,,,,17.0,0,0,0,0.0
8,20,3,0,,,,14.0,0,0,0,0.0
8,21,3,0,,,,16.32,0,0,0,0.0
8,22,3,0,,,,16.0,0,0,0,0.0
8,23,3,0,,,,19.0,0,0,0,0.0
8,24,3,0,,,,15.0,0,0,0,0.0
8,1,4,0,,,,13.0,0,0,0,0.0
8,2,4,0,,,,20.0,0,0,0,0.0
8,3,4,0,,,,15.84,0,0,0,0.0
8,4,4,0,,,,18.0,0,0,0,0.0
8,5,4,0,,,,21.12,0,0,0,0.0
8,6,4,0,,,,28.08,0,0,0,0.0
8,7,4,0,,,,27.0,0,0,0,0.0
8,8,4,0,,,,30.0,0,0,0,0.0
8,9,4,0,,,,34.0,0,0,0,0.0
8,10,4,0,,,,34.0,0,0,0,0.0
8,11,4,0,,,,36.0,0,0,0,0.0
8,12,4,0,,,,39.0,0,0,0,0.0
8,13,4,0,,,,38.4,0,0,0,0.0
8,14,4,0,,,,37.0,0,0,0,0.0
8,15,4,0,,,,39.0,0,0,0,0.0
8,16,4,0,,,,40.0,0,0,0,0.0
8,17,4,0,,,,22.0,0,0,0,0.0
8,18,4,0,,,,19.0,0,0,0,0.0
8,19,4,0,,,,17.0,0,0,0,0.0
8,20,4,0,,,,14.04,0,0,0,0.0
8,21,4,0,,,,14.0,0,0,0,0.0
8,22,4,0,,,,17.0,0,0,0,0.0
8,23,4,0,,,,21.0,0,0,0,0.0
8,24,4,0,,,,17.0,0,0,0,0.0
8,1,5,0,,,,15.0,0,0,0,0.0
8,2,5,0,,,,17.0,0,0,0,0.0
8,3,5,0,,,,19.0,0,0,0,0.0
8,4,5,0,,,,17.0,0,0,0,0.0
8,5,5,0,,,,23.0,0,0,0,0.0
8,6,5,0,,,,28.0,0,0,0,0.0
8,7,5,0,,,,21.0,0,0,0,0.0
8,8,5,0,,,,25.92,0,0,0,0.0
8,9,5,0,,,,30.0,0,0,0,0.0
8,10,5,0,,,,39.24,0,0,0,0.0
8,11,5,0,,,,35.0,0,0,0,0.0
8,12,5,0,,,,42.0,0,0,0,0.0
8,13,5,0,,,,39.36,0,0,0,0.0
8,14,5,0,,,,35.0,0,0,0,0.0
8,15,5,0,,,,33.48,0,0,0,0.0
8,16,5,0,,,,33.0,0,0,0,0.0
8,17,5,0,,,,22.0,0,0,0,0.0
8,18,5,0,,,,20.0,0,0,0,0.0
8,19,5,0,,,,14.0,0,0,0,0.0
8,20,5,0,,,,16.0,0,0,0,0.0
8,21,5,0,,,,14.0,0,0,0,0.0
8,22,5,0,,,,15.0,0,0,0,0.0
8,23,5,0,,,,21.0,0,0,0,0.0
8,24,5,0,,,,18.72,0,0,0,0.0
8,1,6,0,,,,17.0,0,0,0,0.0
8,2,6,0,,,,17.0,0,0,0,0.0
8,3,6,0,,,,19.0,0,0,0,0.0
8,4,6,0,,,,20.0,0,0,0,0.0
8,5,6,0,,,,17.0,0,0,0,0.0
8,6,6,0,,,,17.0,0,0,0,0.0
8,7,6,0,,,,25.0,0,0,0,0.0
8,8,6,0,,,,16.0,0,0,0,0.0
8,9,6,0,,,,16.0,0,0,0,0.0
8,10,6,0,,,,18.0,0,0,0,0.0
8,11,6,0,,,,19.0,0,0,0,0.0
8,12,6,0,,,,16.0,0,0,0,0.0
8,13,6,0,,,,17.0,0,0,0,0.0
8,14,6,0,,,,18.0,0,0,0,0.0
8,15,6,0,,,,18.6,0,0,0,0.0
8,16,6,0,,,,15.0,0,0,0,0.0
8,17,6,0,,,,18.0,0,0,0,0.0
8,18,6,0,,,,18.0,0,0,0,0.0
8,19,6,0,,,,17.0,0,0,0,0.0
8,20,6,0,,,,16.0,0,0,0,0.0
8,21,6,0,,,,15.0,0,0,0,0.0
8,22,6,0,,,,22.0,0,0,0,0.0
8,23,6,0,,,,19.0,0,0,0,0.0
8,24,6,0,,,,19.0,0,0,0,0.0
8,1,7,0,,,,19.44,0,0,0,0.0
8,2,7,0,,,,20.0,0,0,0,0.0
8,3,7,0,,,,20.0,0,0,0,0.0
8,4,7,0,,,,18.0,0,0,0,0.0
8,5,7,0,,,,22.0,0,0,0,0.0
8,6,7,0,,,,18.96,0,0,0,0.0
8,7,7,0,,,,15.0,0,0,0,0.0
8,8,7,0,,,,18.0,0,0,0,0.0
8,9,7,0,,,,18.0,0,0,0,0.0
8,10,7,0,,,,15.36,0,0,0,0.0
8,11,7,0,,,,14.0,0,0,0,0.0
8,12,7,0,,,,15.48,0,0,0,0.0
8,13,7,0,,,,18.0,0,0,0,0.0
8,14,7,0,,,,15.0,0,0,0,0.0
8,15,7,0,,,,16.68,0,0,0,0.0
8,16,7,0,,,,13.0,0,0,0,0.0
8,17,7,0,,,,16.0,0,0,0,0.0
8,18,7,0,,,,17.0,0,0,0,0.0
8,19,7,0,,,,15.12,0,0,0,0.0
8,20,7,0,,,,16.0,0,0,0,0.0
8,21,7,0,,,,13.0,0,0,0,0.0
8,22,7,0,,,,17.0,0,0,0,0.0
8,23,7,0,,,,22.0,0,0,0,0.0
8,24,7,0,,,,17.0,0,0,0,0.0
8,1,1,0,,,,18.0,0,0,0,0.0
8,2,1,0,,,,19.0,0,0,0,0.0
8,3,1,0,,,,19.0,0,0,0,0.0
8,4,1,0,,,,30.0,0,0,0,0.0
8,5,1,0,,,,22.0,0,0,0,0.0
8,6,1,0,,,,24.0,0,0,0,0.0
8,7,1,0,,,,24.6,0,0,0,0.0
8,8,1,0,,,,33.0,0,0,0,0.0
8,9,1,0,,,,34.0,0,0,0,0.0
8,10,1,0,,,,50.0,0,0,0,0.0
8,11,1,0,,,,88.0,0,0,0,0.0
8,12,1,0,,,,70.0,0,0,0,0.0
8,13,1,0,,,,74.04,0,0,0,0.0
8,14,1,0,,,,79.2,0,0,0,0.0
8,15,1,0,,,,70.0,0,0,0,0.0
8,16,1,0,,,,61.0,0,0,0,0.0
8,17,1,0,,,,28.0,0,0,0,0.0
8,18,1,0,,,,26.0,0,0,0,0.0
8,19,1,0,,,,18.0,0,0,0,0.0
8,20,1,0,,,,17.4,0,0,0,0.0
8,21,1,0,,,,22.08,0,0,0,0.0
8,22,1,0,,,,21.6,0,0,0,0.0
8,23,1,0,,,,15.0,0,0,0,0.0
8,24,1,0,,,,16.0,0,0,0,0.0
8,1,2,0,,,,17.0,0,0,0,0.0
8,2,2,0,,,,19.0,0,0,0,0.0
8,3,2,0,,,,14.04,0,0,0,0.0
8,4,2,0,,,,17.0,0,0,0,0.0
8,5,2,0,,,,23.0,0,0,0,0.0
8,6,2,0,,,,26.04,0,0,0,0.0
8,7,2,0,,,,27.0,0,0,0,0.0
8,8,2,0,,,,38.0,0,0,0,0.0
8,9,2,0,,,,81.0,0,0,0,0.0
8,10,2,0,,,,68.0,0,0,0,0.0
8,11,2,0,,,,74.0,0,0,0,0.0
8,12,2,0,,,,81.0,0,0,0,0.0
8,13,2,0,,,,73.0,0,0,0,0.0
8,14,2,0,,,,77.88,0,0,0,0.0
8,15,2,0,,,,72.96,0,0,0,0.0
8,16,2,0,,,,56.0,0,0,0,0.0
8,17,2,0,,,,24.0,0,0,0,0.0
8,18,2,0,,,,27.0,0,0,0,0.0
8,19,2,0,,,,21.0,0,0,0,0.0
8,20,2,0,,,,19.0,0,0,0,0.0
8,21,2,0,,,,23.0,0,0,0,0.0
8,22,2,0,,,,24.0,0,0,0,0.0
8,23,2,0,,,,19.0,0,0,0,0.0
8,24,2,0,,,,17.0,0,0,0,0.0
8,1,3,0,,,,17.0,0,0,0,0.0
8,2,3,0,,,,17.0,0,0,0,0.0
8,3,3,0,,,,18.0,0,0,0,0.0
8,4,3,0,,,,18.0,0,0,0,0.0
8,5,3,0,,,,23.0,0,0,0,0.0
8,6,3,0,,,,30.0,0,0,0,0.0
8,7,3,0,,,,37.0,0,0,0,0.0
8,8,3,0,,,,54.0,0,0,0,0.0
8,9,3,0,,,,76.0,0,0,0,0.0
8,10,3,0,,,,77.0,0,0,0,0.0
8,11,3,0,,,,76.0,0,0,0,0.0
8,12,3,0,,,,79.0,0,0,0,0.0
8,13,3,0,,,,80.4,0,0,0,0.0
8,14,3,0,,,,76.0,0,0,0,0.0
8,15,3,0,,,,76.0,0,0,0,0.0
8,16,3,0,,,,69.0,0,0,0,0.0
8,17,3,0,,,,26.0,0,0,0,0.0
8,18,3,0,,,,23.0,0,0,0,0.0
8,19,3,0,,,,22.56,0,0,0,0.0
8,20,3,0,,,,22.56,0,0,0,0.0
8,21,3,0,,,,18.0,0,0,0,0.0
8,22,3,0,,,,22.0,0,0,0,0.0
8,23,3,0,,,,18.0,0,0,0,0.0
8,24,3,0,,,,19.0,0,0,0,0.0
8,1,4,0,,,,18.72,0,0,0,0.0
8,2,4,0,,,,18.0,0,0,0,0.0
8,3,4,0,,,,18.0,0,0,0,0.0
8,4,4,0,,,,18.0,0,0,0,0.0
8,5,4,0,,,,28.0,0,0,0,0.0
8,6,4,0,,,,35.0,0,0,0,0.0
8,7,4,0,,,,45.0,0,0,0,0.0
8,8,4,0,,,,59.0,0,0,0,0.0
8,9,4,0,,,,75.0,0,0,0,0.0
8,10,4,0,,,,75.24,0,0,0,0.0
8,11,4,0,,,,76.0,0,0,0,0.0
8,12,4,0,,,,75.0,0,0,0,0.0
8,13,4,0,,,,76.0,0,0,0,0.0
8,14,4,0,,,,70.0,0,0,0,0.0
8,15,4,0,,,,74.0,0,0,0,0.0
8,16,4,0,,,,65.0,0,0,0,0.0
8,17,4,0,,,,24.0,0,0,0,0.0
8,18,4,0,,,,23.0,0,0,0,0.0
8,19,4,0,,,,21.0,0,0,0,0.0
8,20,4,0,,,,19.2,0,0,0,0.0
8,21,4,0,,,,20.4,0,0,0,0.0
8,22,4,0,,,,26.0,0,0,0,0.0
8,23,4,0,,,,16.0,0,0,0,0.0
8,24,4,0,,,,17.0,0,0,0,0.0
8,1,5,0,,,,18.0,0,0,0,0.0
8,2,5,0,,,,19.0,0,0,0,0.0
8,3,5,0,,,,15.0,0,0,0,0.0
8,4,5,0,,,,18.0,0,0,0,0.0
8,5,5,0,,,,26.0,0,0,0,0.0
8,6,5,0,,,,30.0,0,0,0,0.0
8,7,5,0,,,,25.0,0,0,0,0.0
8,8,5,0,,,,35.0,0,0,0,0.0
8,9,5,0,,,,72.0,0,0,0,0.0
8,10,5,0,,,,70.0,0,0,0,0.0
8,11,5,0,,,,70.0,0,0,0,0.0
8,12,5,0,,,,75.0,0,0,0,0.0
8,13,5,0,,,,70.0,0,0,0,0.0
8,14,5,0,,,,70.0,0,0,0,0.0
8,15,5,0,,,,77.0,0,0,0,0.0
8,16,5,0,,,,59.0,0,0,0,0.0
8,17,5,0,,,,27.0,0,0,0,0.0
8,18,5,0,,,,21.0,0,0,0,0.0
8,19,5,0,,,,18.0,0,0,0,0.0
8,20,5,0,,,,15.0,0,0,0,0.0
8,21,5,0,,,,15.24,0,0,0,0.0
8,22,5,0,,,,21.36,0,0,0,0.0
8,23,5,0,,,,22.0,0,0,0,0.0
8,24,5,0,,,,20.76,0,0,0,0.0
8,1,6,0,,,,19.0,0,0,0,0.0
8,2,6,0,,,,19.0,0,0,0,0.0
8,3,6,0,,,,20.0,0,0,0,0.0
8,4,6,0,,,,19.0,0,0,0,0.0
8,5,6,0,,,,22.0,0,0,0,0.0
8,6,6,0,,,,19.32,0,0,0,0.0
8,7,6,0,,,,20.0,0,0,0,0.0
8,8,6,0,,,,20.0,0,0,0,0.0
8,9,6,0,,,,21.0,0,0,0,0.0
8,10,6,0,,,,18.48,0,0,0,0.0
8,11,6,0,,,,17.0,0,0,0,0.0
8,12,6,0,,,,16.0,0,0,0,0.0
8,13,6,0,,,,18.0,0,0,0,0.0
8,14,6,0,,,,13.0,0,0,0,0.0
8,15,6,0,,,,12.0,0,0,0,0.0
8,16,6,0,,,,15.0,0,0,0,0.0
8,17,6,0,,,,15.0,0,0,0,0.0
8,18,6,0,,,,15.0,0,0,0,0.0
8,19,6,0,,,,13.0,0,0,0,0.0
8,20,6,0,,,,13.0,0,0,0,0.0
8,21,6,0,,,,15.0,0,0,0,0.0
8,22,6,0,,,,13.92,0,0,0,0.0
8,23,6,0,,,,18.0,0,0,0,0.0
8,24,6,0,,,,19.0,0,0,0,0.0
8,1,7,0,,,,14.0,0,0,0,0.0
8,2,7,0,,,,15.72,0,0,0,0.0
8,3,7,0,,,,17.0,0,0,0,0.0
8,4,7,0,,,,22.0,0,0,0,0.0
8,5,7,0,,,,14.0,0,0,0,0.0
8,6,7,0,,,,16.0,0,0,0,0.0
8,7,7,0,,,,17.0,0,0,0,0.0
8,8,7,0,,,,17.0,0,0,0,0.0
8,9,7,0,,,,15.0,0,0,0,0.0
8,10,7,0,,,,15.0,0,0,0,0.0
8,11,7,0,,,,16.0,0,0,0,0.0
8,12,7,0,,,,18.0,0,0,0,0.0
8,13,7,0,,,,16.32,0,0,0,0.0
8,14,7,0,,,,17.0,0,0,0,0.0
8,15,7,0,,,,20.0,0,0,0,0.0
8,16,7,0,,,,23.0,0,0,0,0.0
8,17,7,0,,,,15.0,0,0,0,0.0
8,18,7,0,,,,14.88,0,0,0,0.0
8,19,7,0,,,,14.0,0,0,0,0.0
8,20,7,0,,,,14.0,0,0,0,0.0
8,21,7,0,,,,15.36,0,0,0,0.0
8,22,7,0,,,,16.0,0,0,0,0.0
8,23,7,0,,,,16.0,0,0,0,0.0
8,24,7,0,,,,18.0,0,0,0,0.0
8,1,1,0,,,,18.0,0,0,0,0.0
8,2,1,0,,,,16.0,0,0,0,0.0
8,3,1,0,,,,15.0,0,0,0,0.0
8,4,1,0,,,,28.92,0,0,0,0.0
8,5,1,0,,,,22.56,0,0,0,0.0
8,6,1,0,,,,23.0,0,0,0,0.0
8,7,1,0,,,,36.0,0,0,0,0.0
8,8,1,0,,,,58.0,0,0,0,0.0
8,9,1,0,,,,74.52,0,0,0,0.0
8,10,1,0,,,,77.0,0,0,0,0.0
8,11,1,0,,,,79.08,0,0,0,0.0
8,12,1,0,,,,76.92,0,0,0,0.0
8,13,1,0,,,,73.08,0,0,0,0.0
8,14,1,0,,,,77.64,0,0,0,0.0
8,15,1,0,,,,70.0,0,0,0,0.0
8,16,1,0,,,,61.0,0,0,0,0.0
8,17,1,0,,,,25.0,0,0,0,0.0
8,18,1,0,,,,20.0,0,0,0,0.0
8,19,1,0,,,,17.0,0,0,0,0.0
8,20,1,0,,,,19.0,0,0,0,0.0
8,21,1,0,,,,16.0,0,0,0,0.0
8,22,1,0,,,,18.36,0,0,0,0.0
8,23,1,0,,,,18.0,0,0,0,0.0
8,24,1,0,,,,20.0,0,0,0,0.0
8,1,2,0,,,,17.0,0,0,0,0.0
8,2,2,0,,,,15.12,0,0,0,0.0
8,3,2,0,,,,22.0,0,0,0,0.0
8,4,2,0,,,,20.04,0,0,0,0.0
8,5,2,0,,,,21.0,0,0,0,0.0
8,6,2,0,,,,34.08,0,0,0,0.0
8,7,2,0,,,,42.48,0,0,0,0.0
8,8,2,0,,,,64.0,0,0,0,0.0
8,9,2,0,,,,78.0,0,0,0,0.0
8,10,2,0,,,,73.32,0,0,0,0.0
8,11,2,0,,,,73.0,0,0,0,0.0
8,12,2,0,,,,71.0,0,0,0,0.0
8,13,2,0,,,,75.0,0,0,0,0.0
8,14,2,0,,,,63.0,0,0,0,0.0
8,15,2,0,,,,74.0,0,0,0,0.0
8,16,2,0,,,,55.0,0,0,0,0.0
8,17,2,0,,,,24.0,0,0,0,0.0
8,18,2,0,,,,17.52,0,0,0,0.0
8,19,2,0,,,,17.0,0,0,0,0.0
8,20,2,0,,,,15.0,0,0,0,0.0
